2025-09-19 22:29:11,643 - pyttsx3 voice: Microsoft David Desktop - English (United States)
2025-09-19 22:29:11,643 - Local pyttsx3 TTS ready
2025-09-19 22:29:28,786 - Whisper model loaded successfully
2025-09-19 22:29:28,786 - Using small Vosk model: models/vosk-model-small-en-us-0.15
2025-09-19 22:29:29,746 - Vosk speech recognition initialized
2025-09-19 22:29:29,876 - Using working microphone device 2: Microsoft Sound Mapper - Output
2025-09-19 22:29:31,353 - JARVIS Assistant started
2025-09-19 22:29:31,353 - Starting JARVIS components...
2025-09-19 22:29:31,367 - Activity monitoring started
2025-09-19 22:29:31,399 - Started in text-only mode - audio input disabled
2025-09-19 22:29:31,690 - System Event: PROCESS_STARTED - chrome.exe
2025-09-19 22:29:31,690 - System Event: PROCESS_STARTED - chrome.exe
2025-09-19 22:29:31,698 - System Event: PROCESS_STARTED - chrome.exe
2025-09-19 22:29:31,698 - System Event: PROCESS_STARTED - chrome.exe
2025-09-19 22:29:31,700 - System Event: PROCESS_STARTED - chrome.exe
2025-09-19 22:29:31,700 - System Event: PROCESS_STARTED - chrome.exe
2025-09-19 22:29:31,700 - System Event: PROCESS_STARTED - chrome.exe
2025-09-19 22:29:31,701 - System Event: PROCESS_STARTED - chrome.exe
2025-09-19 22:29:32,254 - System tray started
2025-09-19 22:29:32,255 - Speaking (pyttsx3): JARVIS assistant is now active and ready for commands
2025-09-19 22:29:32,256 - JARVIS Assistant fully started
2025-09-19 22:29:32,717 - System Event: SYSTEM_STATUS - System Status - CPU: 16.5%, Memory: 19.3%, Disk: 97.4%, Network: 4.57MB sent, 19.23MB received
2025-09-19 22:30:03,731 - System Event: SYSTEM_STATUS - System Status - CPU: 4.8%, Memory: 18.9%, Disk: 97.4%, Network: 6.78MB sent, 23.1MB received
2025-09-19 22:30:33,736 - System Event: PROCESS_STARTED - Discord.exe
2025-09-19 22:30:33,736 - System Event: PROCESS_STARTED - Discord.exe
2025-09-19 22:30:33,742 - System Event: PROCESS_STARTED - Discord.exe
2025-09-19 22:30:33,742 - System Event: PROCESS_STARTED - Discord.exe
2025-09-19 22:30:33,742 - System Event: PROCESS_STARTED - Discord.exe
2025-09-19 22:30:34,755 - System Event: SYSTEM_STATUS - System Status - CPU: 41.1%, Memory: 20.2%, Disk: 97.2%, Network: 7.86MB sent, 33.08MB received
2025-09-19 22:31:05,856 - System Event: SYSTEM_STATUS - System Status - CPU: 22.6%, Memory: 22.4%, Disk: 97.3%, Network: 12.44MB sent, 70.07MB received
2025-09-19 22:31:36,879 - System Event: SYSTEM_STATUS - System Status - CPU: 9.7%, Memory: 21.9%, Disk: 97.3%, Network: 32.71MB sent, 80.46MB received
2025-09-19 22:32:07,916 - System Event: SYSTEM_STATUS - System Status - CPU: 5.6%, Memory: 21.6%, Disk: 97.3%, Network: 42.17MB sent, 92.17MB received
2025-09-19 22:32:37,926 - System Event: PROCESS_CLOSED - chrome.exe
2025-09-19 22:32:38,939 - System Event: SYSTEM_STATUS - System Status - CPU: 10.1%, Memory: 20.3%, Disk: 97.3%, Network: 42.56MB sent, 102.74MB received
2025-09-19 22:33:09,965 - System Event: SYSTEM_STATUS - System Status - CPU: 10.5%, Memory: 20.2%, Disk: 97.3%, Network: 43.66MB sent, 112.7MB received
2025-09-19 22:33:41,051 - System Event: SYSTEM_STATUS - System Status - CPU: 32.2%, Memory: 21.5%, Disk: 97.4%, Network: 44.76MB sent, 129.31MB received
2025-09-19 22:34:11,060 - System Event: PROCESS_STARTED - cmd.exe
2025-09-19 22:34:12,072 - System Event: SYSTEM_STATUS - System Status - CPU: 41.7%, Memory: 20.7%, Disk: 97.3%, Network: 45.21MB sent, 139.65MB received
2025-09-19 22:34:43,101 - System Event: SYSTEM_STATUS - System Status - CPU: 11.7%, Memory: 22.2%, Disk: 97.0%, Network: 46.11MB sent, 153.77MB received
2025-09-19 22:35:14,147 - System Event: SYSTEM_STATUS - System Status - CPU: 100.0%, Memory: 22.9%, Disk: 97.0%, Network: 46.46MB sent, 165.37MB received
2025-09-19 22:35:45,171 - System Event: SYSTEM_STATUS - System Status - CPU: 7.0%, Memory: 21.9%, Disk: 97.0%, Network: 46.87MB sent, 176.48MB received
2025-09-19 22:36:16,190 - System Event: SYSTEM_STATUS - System Status - CPU: 8.5%, Memory: 21.8%, Disk: 97.0%, Network: 47.28MB sent, 188.73MB received
2025-09-19 22:36:47,208 - System Event: SYSTEM_STATUS - System Status - CPU: 8.4%, Memory: 21.8%, Disk: 97.0%, Network: 47.57MB sent, 196.75MB received
2025-09-19 22:37:18,225 - System Event: SYSTEM_STATUS - System Status - CPU: 7.8%, Memory: 21.8%, Disk: 97.0%, Network: 47.89MB sent, 206.77MB received
2025-09-19 22:37:49,241 - System Event: SYSTEM_STATUS - System Status - CPU: 10.8%, Memory: 21.7%, Disk: 97.0%, Network: 48.2MB sent, 216.79MB received
2025-09-19 22:38:20,259 - System Event: SYSTEM_STATUS - System Status - CPU: 6.8%, Memory: 21.6%, Disk: 97.0%, Network: 48.48MB sent, 226.97MB received
2025-09-19 22:38:51,302 - System Event: SYSTEM_STATUS - System Status - CPU: 31.3%, Memory: 21.7%, Disk: 97.0%, Network: 48.82MB sent, 236.2MB received
2025-09-19 22:39:22,330 - System Event: SYSTEM_STATUS - System Status - CPU: 14.7%, Memory: 22.9%, Disk: 97.0%, Network: 49.26MB sent, 246.52MB received
2025-09-19 22:39:53,345 - System Event: SYSTEM_STATUS - System Status - CPU: 9.5%, Memory: 22.8%, Disk: 97.0%, Network: 49.56MB sent, 255.72MB received
2025-09-19 22:40:24,360 - System Event: SYSTEM_STATUS - System Status - CPU: 12.4%, Memory: 22.7%, Disk: 97.0%, Network: 49.94MB sent, 265.39MB received
2025-09-19 22:40:55,380 - System Event: SYSTEM_STATUS - System Status - CPU: 3.9%, Memory: 22.7%, Disk: 97.0%, Network: 50.48MB sent, 273.64MB received
2025-09-19 22:41:26,399 - System Event: SYSTEM_STATUS - System Status - CPU: 10.1%, Memory: 22.7%, Disk: 97.0%, Network: 71.26MB sent, 284.05MB received
2025-09-19 22:41:57,421 - System Event: SYSTEM_STATUS - System Status - CPU: 14.8%, Memory: 22.7%, Disk: 97.0%, Network: 90.95MB sent, 297.45MB received
2025-09-19 22:42:28,438 - System Event: SYSTEM_STATUS - System Status - CPU: 8.8%, Memory: 22.7%, Disk: 97.0%, Network: 108.21MB sent, 317.83MB received
2025-09-19 22:42:59,454 - System Event: SYSTEM_STATUS - System Status - CPU: 11.5%, Memory: 22.6%, Disk: 97.0%, Network: 121.87MB sent, 334.07MB received
2025-09-19 22:43:30,472 - System Event: SYSTEM_STATUS - System Status - CPU: 14.3%, Memory: 22.7%, Disk: 97.0%, Network: 142.36MB sent, 354.57MB received
2025-09-19 22:44:01,506 - System Event: SYSTEM_STATUS - System Status - CPU: 11.5%, Memory: 22.9%, Disk: 97.0%, Network: 158.76MB sent, 372.68MB received
2025-09-19 22:44:32,526 - System Event: SYSTEM_STATUS - System Status - CPU: 7.8%, Memory: 22.6%, Disk: 97.0%, Network: 178.89MB sent, 393.91MB received
